id,dataset,workload,faces_detected,eyes_detected,process_time_ms,pre_time_ms,tag_time_ms,pos_time_ms,total_time_ms,system,resolution_label
136,DATASET3,FACE_DETECT,1,0,146,1, 0, 0, 151,Firefox_91_UNIX,SMALL
137,DATASET3,FACE_DETECT,1,0,111,0, 0, 0, 114,Firefox_91_UNIX,SMALL
138,DATASET3,FACE_DETECT,1,0,112,0, 0, 0, 115,Firefox_91_UNIX,SMALL
139,DATASET3,FACE_DETECT,1,0,108,0, 0, 0, 111,Firefox_91_UNIX,SMALL
140,DATASET3,FACE_DETECT,1,0,107,1, 0, 0, 110,Firefox_91_UNIX,SMALL
141,DATASET3,FACE_DETECT,1,0,113,1, 0, 0, 117,Firefox_91_UNIX,SMALL
142,DATASET3,FACE_DETECT,1,0,107,0, 1, 0, 111,Firefox_91_UNIX,SMALL
143,DATASET3,FACE_DETECT,1,0,109,0, 0, 0, 111,Firefox_91_UNIX,SMALL
144,DATASET3,FACE_DETECT,1,0,109,1, 0, 0, 112,Firefox_91_UNIX,SMALL
145,DATASET3,FACE_DETECT,1,0,112,1, 0, 0, 116,Firefox_91_UNIX,SMALL
146,DATASET3,FACE_DETECT,1,0,111,0, 0, 0, 114,Firefox_91_UNIX,SMALL
147,DATASET3,FACE_DETECT,0,0,109,1, 0, 0, 112,Firefox_91_UNIX,SMALL
148,DATASET3,FACE_DETECT,0,0,110,1, 0, 0, 114,Firefox_91_UNIX,SMALL
149,DATASET3,FACE_DETECT,3,0,113,0, 0, 0, 116,Firefox_91_UNIX,SMALL
150,DATASET3,FACE_DETECT,4,0,114,1, 0, 0, 118,Firefox_91_UNIX,SMALL
151,DATASET3,FACE_DETECT,4,0,112,1, 0, 0, 119,Firefox_91_UNIX,SMALL
152,DATASET3,FACE_DETECT,0,0,150,1, 0, 0, 155,Firefox_91_UNIX,SMALL
153,DATASET3,FACE_DETECT,4,0,117,1, 0, 0, 121,Firefox_91_UNIX,SMALL
154,DATASET3,FACE_DETECT,4,0,117,1, 0, 0, 121,Firefox_91_UNIX,SMALL
155,DATASET3,FACE_DETECT,4,0,117,0, 1, 0, 121,Firefox_91_UNIX,SMALL
156,DATASET3,FACE_DETECT,3,0,116,1, 0, 0, 119,Firefox_91_UNIX,SMALL
157,DATASET3,FACE_DETECT,0,0,156,1, 0, 0, 161,Firefox_91_UNIX,SMALL
158,DATASET3,FACE_DETECT,1,0,85,0, 0, 0, 88,Firefox_91_UNIX,SMALL
159,DATASET3,FACE_DETECT,2,0,85,1, 0, 0, 88,Firefox_91_UNIX,SMALL
160,DATASET3,FACE_DETECT,2,0,84,1, 0, 0, 87,Firefox_91_UNIX,SMALL
161,DATASET3,FACE_DETECT,1,0,86,0, 0, 0, 89,Firefox_91_UNIX,SMALL
162,DATASET3,FACE_DETECT,1,0,83,0, 0, 0, 86,Firefox_91_UNIX,SMALL
163,DATASET3,FACE_DETECT,1,0,83,0, 0, 0, 86,Firefox_91_UNIX,SMALL
164,DATASET3,FACE_DETECT,1,0,98,0, 0, 0, 102,Firefox_91_UNIX,SMALL
165,DATASET3,FACE_DETECT,1,0,101,1, 0, 0, 105,Firefox_91_UNIX,SMALL
166,DATASET3,FACE_DETECT,2,0,104,1, 1, 0, 109,Firefox_91_UNIX,SMALL
167,DATASET3,FACE_DETECT,0,0,101,0, 0, 0, 104,Firefox_91_UNIX,SMALL
168,DATASET3,FACE_DETECT,1,0,102,0, 0, 0, 105,Firefox_91_UNIX,SMALL
169,DATASET3,FACE_DETECT,2,0,100,1, 0, 0, 104,Firefox_91_UNIX,SMALL
170,DATASET3,FACE_DETECT,2,0,100,0, 0, 0, 103,Firefox_91_UNIX,SMALL
171,DATASET3,FACE_DETECT,0,0,117,1, 0, 0, 121,Firefox_91_UNIX,SMALL
172,DATASET3,FACE_DETECT,0,0,148,0, 0, 0, 152,Firefox_91_UNIX,SMALL
173,DATASET3,FACE_DETECT,0,0,145,1, 0, 0, 150,Firefox_91_UNIX,SMALL
174,DATASET3,FACE_DETECT,1,0,114,1, 0, 0, 118,Firefox_91_UNIX,SMALL
175,DATASET3,FACE_DETECT,1,0,114,0, 0, 0, 117,Firefox_91_UNIX,SMALL
176,DATASET3,FACE_DETECT,1,0,115,1, 0, 0, 119,Firefox_91_UNIX,SMALL
177,DATASET3,FACE_DETECT,1,0,111,1, 0, 0, 115,Firefox_91_UNIX,SMALL
178,DATASET3,FACE_DETECT,0,0,105,1, 0, 0, 110,Firefox_91_UNIX,SMALL
179,DATASET3,FACE_DETECT,1,0,113,0, 0, 0, 116,Firefox_91_UNIX,SMALL
180,DATASET3,FACE_DETECT,1,0,113,1, 0, 0, 117,Firefox_91_UNIX,SMALL
181,DATASET3,FACE_DETECT,1,0,113,0, 0, 0, 116,Firefox_91_UNIX,SMALL
182,DATASET3,FACE_DETECT,1,0,110,0, 0, 0, 113,Firefox_91_UNIX,SMALL
183,DATASET3,FACE_DETECT,1,0,109,0, 0, 0, 112,Firefox_91_UNIX,SMALL
184,DATASET3,FACE_DETECT,1,0,112,1, 0, 0, 115,Firefox_91_UNIX,SMALL
185,DATASET3,FACE_DETECT,1,0,114,1, 0, 0, 118,Firefox_91_UNIX,SMALL
186,DATASET3,FACE_DETECT,0,0,111,0, 0, 0, 114,Firefox_91_UNIX,SMALL
187,DATASET3,FACE_DETECT,0,0,107,1, 0, 0, 110,Firefox_91_UNIX,SMALL
188,DATASET3,FACE_DETECT,3,0,113,0, 0, 0, 115,Firefox_91_UNIX,SMALL
189,DATASET3,FACE_DETECT,0,0,110,1, 0, 0, 114,Firefox_91_UNIX,SMALL
190,DATASET3,FACE_DETECT,1,0,111,0, 0, 0, 114,Firefox_91_UNIX,SMALL
191,DATASET3,FACE_DETECT,3,0,108,0, 0, 0, 111,Firefox_91_UNIX,SMALL
192,DATASET3,FACE_DETECT,2,0,109,0, 0, 0, 113,Firefox_91_UNIX,SMALL
193,DATASET3,FACE_DETECT,2,0,114,0, 0, 0, 117,Firefox_91_UNIX,SMALL
194,DATASET3,FACE_DETECT,3,0,112,1, 0, 0, 115,Firefox_91_UNIX,SMALL
195,DATASET3,FACE_DETECT,3,0,109,1, 1, 0, 113,Firefox_91_UNIX,SMALL
196,DATASET3,FACE_DETECT,1,0,110,1, 0, 0, 113,Firefox_91_UNIX,SMALL
197,DATASET3,FACE_DETECT,2,0,112,1, 0, 0, 116,Firefox_91_UNIX,SMALL
198,DATASET3,FACE_DETECT,4,0,109,0, 0, 0, 111,Firefox_91_UNIX,SMALL
199,DATASET3,FACE_DETECT,0,0,115,0, 0, 0, 118,Firefox_91_UNIX,SMALL
200,DATASET3,FACE_DETECT,3,0,115,0, 0, 0, 119,Firefox_91_UNIX,SMALL
201,DATASET3,FACE_DETECT,3,0,115,1, 0, 0, 119,Firefox_91_UNIX,SMALL
202,DATASET3,FACE_DETECT,3,0,117,0, 0, 0, 121,Firefox_91_UNIX,SMALL
203,DATASET3,FACE_DETECT,3,0,115,1, 0, 0, 119,Firefox_91_UNIX,SMALL
204,DATASET3,FACE_DETECT,3,0,117,0, 0, 0, 120,Firefox_91_UNIX,SMALL
205,DATASET3,FACE_DETECT,3,0,115,0, 0, 0, 119,Firefox_91_UNIX,SMALL
206,DATASET3,FACE_DETECT,0,0,117,0, 0, 0, 120,Firefox_91_UNIX,SMALL
207,DATASET3,FACE_DETECT,3,0,117,0, 0, 0, 120,Firefox_91_UNIX,SMALL
208,DATASET3,FACE_DETECT,2,0,116,1, 0, 0, 120,Firefox_91_UNIX,SMALL
209,DATASET3,FACE_DETECT,2,0,118,0, 0, 0, 122,Firefox_91_UNIX,SMALL
210,DATASET3,FACE_DETECT,3,0,117,1, 0, 0, 120,Firefox_91_UNIX,SMALL
211,DATASET3,FACE_DETECT,3,0,119,1, 0, 0, 123,Firefox_91_UNIX,SMALL
212,DATASET3,FACE_DETECT,1,0,115,1, 0, 0, 119,Firefox_91_UNIX,SMALL
213,DATASET3,FACE_DETECT,1,0,113,1, 0, 0, 116,Firefox_91_UNIX,SMALL
214,DATASET3,FACE_DETECT,1,0,115,0, 0, 0, 118,Firefox_91_UNIX,SMALL
215,DATASET3,FACE_DETECT,1,0,113,0, 0, 0, 116,Firefox_91_UNIX,SMALL
216,DATASET3,FACE_DETECT,1,0,115,0, 0, 0, 117,Firefox_91_UNIX,SMALL
217,DATASET3,FACE_DETECT,1,0,116,0, 0, 0, 119,Firefox_91_UNIX,SMALL
218,DATASET3,FACE_DETECT,4,0,117,0, 1, 0, 121,Firefox_91_UNIX,SMALL
219,DATASET3,FACE_DETECT,1,0,121,0, 0, 0, 124,Firefox_91_UNIX,SMALL
220,DATASET3,FACE_DETECT,1,0,119,0, 0, 0, 123,Firefox_91_UNIX,SMALL
221,DATASET3,FACE_DETECT,4,0,120,0, 1, 0, 124,Firefox_91_UNIX,SMALL
222,DATASET3,FACE_DETECT,2,0,120,1, 0, 0, 123,Firefox_91_UNIX,SMALL
223,DATASET3,FACE_DETECT,3,0,120,1, 0, 0, 124,Firefox_91_UNIX,SMALL
224,DATASET3,FACE_DETECT,2,0,121,0, 0, 0, 124,Firefox_91_UNIX,SMALL
225,DATASET3,FACE_DETECT,2,0,122,1, 0, 0, 126,Firefox_91_UNIX,SMALL
226,DATASET3,FACE_DETECT,1,0,120,0, 0, 0, 123,Firefox_91_UNIX,SMALL
227,DATASET3,FACE_DETECT,2,0,122,0, 0, 0, 125,Firefox_91_UNIX,SMALL
228,DATASET3,FACE_DETECT,2,0,121,0, 0, 0, 125,Firefox_91_UNIX,SMALL
229,DATASET3,FACE_DETECT,3,0,121,1, 0, 0, 124,Firefox_91_UNIX,SMALL
230,DATASET3,FACE_DETECT,2,0,121,1, 0, 0, 125,Firefox_91_UNIX,SMALL
231,DATASET3,FACE_DETECT,1,0,119,1, 0, 0, 123,Firefox_91_UNIX,SMALL
232,DATASET3,FACE_DETECT,2,0,122,0, 0, 0, 125,Firefox_91_UNIX,SMALL
233,DATASET3,FACE_DETECT,1,0,120,1, 0, 0, 124,Firefox_91_UNIX,SMALL
234,DATASET3,FACE_DETECT,2,0,119,0, 0, 0, 122,Firefox_91_UNIX,SMALL
235,DATASET3,FACE_DETECT,2,0,121,0, 0, 0, 124,Firefox_91_UNIX,SMALL
236,DATASET3,FACE_DETECT,0,0,116,1, 0, 0, 120,Firefox_91_UNIX,SMALL
237,DATASET3,FACE_DETECT,1,0,116,1, 0, 0, 120,Firefox_91_UNIX,SMALL
238,DATASET3,FACE_DETECT,0,0,14,0, 0, 0, 15,Firefox_91_UNIX,SMALL
239,DATASET3,FACE_DETECT,0,0,12,1, 0, 0, 13,Firefox_91_UNIX,SMALL
240,DATASET3,FACE_DETECT,0,0,13,0, 0, 0, 14,Firefox_91_UNIX,SMALL
241,DATASET3,FACE_DETECT,0,0,13,0, 0, 0, 14,Firefox_91_UNIX,SMALL
242,DATASET3,FACE_DETECT,0,0,13,1, 0, 0, 14,Firefox_91_UNIX,SMALL
243,DATASET3,FACE_DETECT,0,0,13,0, 0, 0, 14,Firefox_91_UNIX,SMALL
244,DATASET3,FACE_DETECT,0,0,13,0, 0, 0, 14,Firefox_91_UNIX,SMALL
245,DATASET3,FACE_DETECT,0,0,13,1, 0, 0, 14,Firefox_91_UNIX,SMALL
